"","state","year","NDVI_mean","NDVI_median_min","NDVI_median_max","NDVI_stdDev","EVI_mean","EVI_median_min","EVI_median_max","EVI_stdDev","MVI_mean","MVI_median_min","MVI_median_max","MVI_stdDev","total_pixels","districts_analyzed","Target_Value","Target_Trend","Index"
"459","MAHARASHTRA",2016,0.549399433,0.433485591,0.706823874,0.143161997,0.256807776,0.173828091,0.326184844,0.092583342,4.379417064,2.463813806,4.483283348,7.791602297,394599,7,0.256807776,0.240324887666667,"EVI"
"460","MAHARASHTRA",2017,0.494473325,0.402247141,0.699371141,0.134449614,0.217227455,0.166003794,0.314468462,0.080137935,4.008650637,2.460173558,4.466926719,7.083800853,394599,7,0.217227455,0.239913888333333,"EVI"
"461","MAHARASHTRA",2018,0.550437159,0.472743256,0.714875926,0.132617174,0.245706434,0.189440925,0.326224627,0.083142378,4.716303699,2.481932673,4.478125033,8.601151536,394599,7,0.245706434,0.230461810666667,"EVI"
"462","MAHARASHTRA",2019,0.503988172,0.41597706,0.673745307,0.125717919,0.228451543,0.173879886,0.31054855,0.078579091,5.078343005,2.476256961,4.478124346,9.017178819,394599,7,0.228451543,0.248461323666667,"EVI"
"463","MAHARASHTRA",2020,0.587588467,0.519666676,0.730576003,0.140167972,0.271225994,0.220736734,0.334020981,0.092970373,4.724328493,2.492807688,3.492098169,8.304652996,394599,7,0.271225994,0.249522980666667,"EVI"
"464","MAHARASHTRA",2021,0.550916547,0.498044715,0.697306044,0.123845495,0.248891405,0.212943463,0.318377129,0.076447213,4.653723885,2.477626783,3.48603631,8.182521224,394599,7,0.248891405,0.260031130333333,"EVI"
"465","MAHARASHTRA",2022,0.572096381,0.527392263,0.724610192,0.122086121,0.259975992,0.228469855,0.330118229,0.080442329,4.920785531,2.509208825,4.462868912,8.273686114,394599,7,0.259975992,0.249241757,"EVI"
"466","MAHARASHTRA",2023,0.544448722,0.424232517,0.705082874,0.116218878,0.238857874,0.184732761,0.326176293,0.069143586,4.00037839,2.476210944,4.468403736,7.228624989,394599,7,0.238857874,0.256929023,"EVI"
"467","MAHARASHTRA",2024,0.5915791,0.55659947,0.728465314,0.11923737,0.271953203,0.244209882,0.341831061,0.077236918,4.016097592,2.491704802,4.477618993,7.590191621,394599,7,0.271953203,0.260536766333333,"EVI"
"468","MAHARASHTRA",2025,0.586257046,0.532927108,0.7129014,0.121793002,0.270799222,0.240259656,0.330122708,0.0796853,4.197235134,2.493970255,4.476197483,7.352765366,394599,7,0.270799222,NA,"EVI"
"469","ODISHA",2000,0.447777021,0.17410574,0.550868009,0.162764384,0.262647122,0.082698859,0.323202085,0.104008961,3.936926768,1.315219336,5.260825995,13.57206661,242312,5,0.262647122,NA,"EVI"
"470","ODISHA",2001,0.525791788,0.269136895,0.62893353,0.172175547,0.317088097,0.126860976,0.368990761,0.116476885,5.608736695,1.414656604,5.229285926,12.28859766,238985,5,0.317088097,0.303085326333333,"EVI"
"471","ODISHA",2002,0.562260718,0.185615242,0.677824394,0.18875764,0.32952076,0.079100919,0.409128082,0.12529109,5.235040381,1.692754777,5.550489745,17.02818777,242312,5,0.32952076,0.32580415,"EVI"
"472","ODISHA",2003,0.516414432,0.232353047,0.605571627,0.180702308,0.330803593,0.100682759,0.384774347,0.123155492,8.182660969,2.384126942,6.489485952,21.61471451,242312,5,0.330803593,0.324840205666667,"EVI"
"473","ODISHA",2004,0.501831015,0.30276426,0.574268904,0.148009021,0.314196264,0.151714195,0.353620325,0.107798839,6.541018105,2.219879653,6.229335673,13.17886157,242312,5,0.314196264,0.324644556666667,"EVI"
"474","ODISHA",2005,0.513706134,0.31431001,0.583878731,0.154556786,0.328933813,0.155405511,0.365279529,0.115774077,6.138631282,2.434951807,6.477115013,14.67870258,242312,5,0.328933813,0.326711418,"EVI"
"475","ODISHA",2006,0.551465204,0.334256306,0.644599105,0.168244331,0.337004177,0.163255317,0.384751501,0.117011476,5.004330234,3.244722947,5.501462564,14.0778991,242312,5,0.337004177,0.332934317666667,"EVI"
"476","ODISHA",2007,0.546082827,0.373678365,0.623099697,0.162771178,0.332864963,0.185403138,0.384846812,0.115026352,5.51831255,3.451245299,5.538230384,17.26855593,242312,5,0.332864963,0.330405396,"EVI"
"477","ODISHA",2008,0.519467325,0.377678386,0.634578005,0.147255689,0.321347048,0.186635338,0.404254287,0.109618147,6.336739585,3.441384852,6.473368885,17.71092227,242312,5,0.321347048,0.323360023333333,"EVI"
"478","ODISHA",2009,0.504011906,0.349141917,0.563973813,0.127459144,0.315868059,0.178513851,0.376895328,0.096997472,6.345270938,3.443858992,7.578990223,22.63465308,242312,5,0.315868059,0.325880276333333,"EVI"
"479","ODISHA",2010,0.527116234,0.36979911,0.584032616,0.125538293,0.340425722,0.192259747,0.392757567,0.095403271,7.534425496,4.444522498,7.499314611,20.42558718,242312,5,0.340425722,0.330518773333333,"EVI"
"480","ODISHA",2011,0.53990484,0.477969716,0.638459413,0.1367644,0.335262539,0.252982319,0.427680883,0.103031234,6.416936335,3.438642761,7.410080225,18.23173453,242312,5,0.335262539,0.328589476666667,"EVI"
"481","ODISHA",2012,0.467052203,0.352787927,0.537008063,0.107198515,0.310080169,0.21937059,0.400208811,0.086204076,9.876678736,2.869835468,27.57681822,34.25089846,239258,5,0.310080169,0.330529312,"EVI"
"482","ODISHA",2013,0.569039853,0.443336946,0.613403273,0.13546156,0.346245228,0.231197182,0.427814188,0.101283694,6.300587591,2.461993884,6.534324879,27.43687412,242169,5,0.346245228,0.338420384666667,"EVI"
"483","ODISHA",2014,0.640133752,0.559959548,0.691431202,0.124491358,0.358935757,0.264307711,0.419890731,0.084062007,4.998226967,3.432372051,5.523148984,8.707116595,242312,5,0.358935757,0.365060022666667,"EVI"
"484","ODISHA",2015,0.678778924,0.615124423,0.72273182,0.124683233,0.389999083,0.317648786,0.439466268,0.093076552,5.543448083,4.932213106,6.762745182,11.18140929,242312,5,0.389999083,0.367248193,"EVI"
"485","ODISHA",2016,0.631413053,0.576125295,0.675834894,0.117836506,0.352809739,0.3095106,0.404434299,0.079450205,6.419637506,3.035210649,6.501752973,15.6055991,242279,5,0.352809739,0.369090950333333,"EVI"
"486","ODISHA",2017,0.654516307,0.599812069,0.699308158,0.12086403,0.364464029,0.280555668,0.404245836,0.086885758,6.074373253,3.053077158,5.583605136,13.32245742,242306,5,0.364464029,0.364761062333333,"EVI"
"487","ODISHA",2018,0.665025625,0.607569227,0.714910672,0.116339077,0.377009419,0.305904732,0.39648527,0.082069535,7.228887397,4.936502898,5.778857032,16.90993976,242312,5,0.377009419,0.371863170333333,"EVI"
"488","ODISHA",2019,0.665065686,0.568347973,0.707080424,0.115784383,0.374116063,0.309664207,0.412084433,0.0810457,6.421773727,4.481740471,7.481797293,16.19675606,242312,5,0.374116063,0.378913787,"EVI"
"489","ODISHA",2020,0.670102698,0.568190306,0.791050665,0.103180243,0.385615879,0.335242003,0.482221937,0.079103672,5.863560973,3.499904604,5.771316033,14.08193361,242312,5,0.385615879,0.381061559,"EVI"
"490","ODISHA",2021,0.698648875,0.626741336,0.775528271,0.112258747,0.383452735,0.320928261,0.443376036,0.083634549,5.589562754,3.485290242,5.461219406,14.06999399,242312,5,0.383452735,0.400646108,"EVI"
"491","ODISHA",2022,0.735748511,0.650048396,0.771611174,0.096436962,0.43286971,0.376049967,0.470684383,0.082105232,6.664970965,4.486813047,6.490028889,14.52537573,242312,5,0.43286971,0.399133758333333,"EVI"
"492","ODISHA",2023,0.686354302,0.614998352,0.736199435,0.107221298,0.38107883,0.344619806,0.42369611,0.078684265,5.588918527,3.470671965,5.511270568,13.00195873,242312,5,0.38107883,0.402133076,"EVI"
"493","ODISHA",2024,0.684981096,0.615107483,0.748235765,0.096399048,0.392450688,0.354665127,0.439458749,0.072579048,5.744736628,4.44247413,5.531482747,13.73530751,242312,5,0.392450688,0.390817885333333,"EVI"
"494","ODISHA",2025,0.686986322,0.464832904,0.783453603,0.10105228,0.398924138,0.255785551,0.478711469,0.080529216,5.808703414,2.47434843,6.775915328,12.75806812,242312,5,0.398924138,NA,"EVI"
"495","TAMIL NADU",2000,0.39453741,0.306263568,0.465010418,0.194976216,0.227092454,0.163904071,0.236257553,0.12792556,8.645947345,1.382871412,5.466151033,21.22350732,30291,5,0.227092454,NA,"EVI"
"496","TAMIL NADU",2001,0.388885615,0.31827958,0.556061999,0.155069971,0.218862435,0.162150188,0.251728692,0.107375697,8.911298515,1.380237496,4.447951697,21.83017399,20604,5,0.218862435,0.222267087333333,"EVI"
"497","TAMIL NADU",2002,0.369694527,0.111655583,0.519977843,0.196506792,0.220846373,0.037477699,0.283271842,0.12503576,11.13716983,1.416935997,9.496417578,23.96806854,43846,8,0.220846373,0.219451755333333,"EVI"
"498","TAMIL NADU",2003,0.399965041,0.18240683,0.527342419,0.209640842,0.218646458,0.079773557,0.263616992,0.12677839,8.73128625,1.40639258,14.78675,21.93845274,36122,8,0.218646458,0.218709424666667,"EVI"
"499","TAMIL NADU",2004,0.36925691,0.196878216,0.443454735,0.173997949,0.216635443,0.11160727,0.256098097,0.113931826,6.033434968,0.651532378,15.70272276,18.23638684,44946,8,0.216635443,0.221358481333333,"EVI"
"500","TAMIL NADU",2005,0.3848674,0.141692665,0.535266949,0.180048676,0.228793543,0.08428767,0.267562226,0.121707977,7.513658744,0.963759065,8.423935262,21.07646191,44645,8,0.228793543,0.232435622333333,"EVI"
"501","TAMIL NADU",2006,0.434830834,0.270397359,0.574842893,0.187167245,0.251877881,0.137912536,0.294866305,0.125980452,8.99421176,1.064733919,29.51428571,23.07039683,44555,8,0.251877881,0.251013943666667,"EVI"
"502","TAMIL NADU",2007,0.434038342,0.18915248,0.543231963,0.177611445,0.272370407,0.104334899,0.33386313,0.125762194,7.433615655,1.428290802,4.597145429,20.87818267,44576,8,0.272370407,0.273335244333333,"EVI"
"503","TAMIL NADU",2008,0.491814792,0.259604432,0.652611973,0.185543525,0.295757445,0.137112091,0.365301979,0.130445627,9.802097164,2.20219138,29.7,23.80354689,43685,8,0.295757445,0.286603337,"EVI"
"504","TAMIL NADU",2009,0.478575342,0.303392666,0.636884026,0.168131574,0.291682159,0.161656301,0.357200953,0.124729033,9.701551518,2.216494549,5.525441728,22.07897035,44995,8,0.291682159,0.291818114666667,"EVI"
"505","TAMIL NADU",2010,0.47781135,0.368505496,0.574119164,0.157773996,0.28801474,0.2051246,0.357495334,0.1149468,8.765308476,2.234656728,21.86538462,22.59046708,44403,8,0.28801474,0.299472925333333,"EVI"
"506","TAMIL NADU",2011,0.517906812,0.404204943,0.652435742,0.174415984,0.318721877,0.216746864,0.376998922,0.132349952,14.65439634,2.757926639,8.508216176,28.04339247,44794,8,0.318721877,0.310151316666667,"EVI"
"507","TAMIL NADU",2012,0.489982997,0.423540073,0.587940775,0.150772091,0.323717333,0.232560419,0.385070442,0.119682973,8.742665389,1.438379196,5.231448708,18.81322079,42457,8,0.323717333,0.314679920666667,"EVI"
"508","TAMIL NADU",2013,0.519171872,0.384669319,0.626927544,0.151080523,0.301600552,0.221009959,0.369187384,0.111503439,9.940313032,1.441312955,7.37826683,25.27338939,44564,8,0.301600552,0.313587836666667,"EVI"
"509","TAMIL NADU",2014,0.536479683,0.400289734,0.738454079,0.167562331,0.315445625,0.209012374,0.408244585,0.116892297,7.809130974,2.719286372,5.531272374,18.71622094,44800,8,0.315445625,0.309102753,"EVI"
"510","TAMIL NADU",2015,0.559395057,0.480542409,0.745994898,0.170282523,0.310262082,0.251938528,0.423735569,0.11940362,8.4384599,2.46707318,6.432926198,20.68659053,44842,8,0.310262082,0.317256212333333,"EVI"
"511","TAMIL NADU",2016,0.550250475,0.480313516,0.732463165,0.158579736,0.32606093,0.259801295,0.423797587,0.117599107,9.522034311,2.891232132,7.482283801,24.74458299,44995,8,0.32606093,0.312830067666667,"EVI"
"512","TAMIL NADU",2017,0.536621242,0.394040479,0.713104763,0.157218891,0.302167191,0.205026043,0.432574201,0.110477838,8.578562614,2.451048786,6.429022643,21.35808716,44851,8,0.302167191,0.314934281,"EVI"
"513","TAMIL NADU",2018,0.552602481,0.408337712,0.755769952,0.161076655,0.316574722,0.20506544,0.420091738,0.112703973,8.983435991,2.426731289,8.524796376,21.77967125,43947,8,0.316574722,0.293966691333333,"EVI"
"514","TAMIL NADU",2019,0.470075231,0.326166334,0.761798665,0.142003684,0.263158161,0.169920203,0.451043135,0.105064016,7.763441951,1.339018235,7.471243548,20.70950324,44982,8,0.263158161,0.291698818666667,"EVI"
"515","TAMIL NADU",2020,0.517893758,0.373116597,0.767667971,0.153654566,0.295363573,0.173808645,0.466975446,0.123294174,8.854911903,1.33408478,6.538289632,22.46598754,44456,8,0.295363573,0.280094878,"EVI"
"516","TAMIL NADU",2021,0.515527383,0.363108552,0.779522623,0.151293167,0.2817629,0.154433291,0.451327897,0.120598903,10.86865038,1.00842129,6.429166856,24.76374826,43751,8,0.2817629,0.290540805666667,"EVI"
"517","TAMIL NADU",2022,0.530669346,0.363203882,0.791064219,0.146250853,0.294495944,0.166179822,0.470726631,0.118615351,17.74597286,3.451967116,8.978078746,29.31467439,44995,8,0.294495944,0.297331579,"EVI"
"518","TAMIL NADU",2023,0.544726389,0.433403658,0.7404513,0.154011657,0.315735893,0.220707111,0.43781918,0.121627686,16.77580241,3.45900001,8.472983032,28.71766781,44890,8,0.315735893,0.317194787,"EVI"
"519","TAMIL NADU",2024,0.548668719,0.457290264,0.767712239,0.149327034,0.341352524,0.259733093,0.470776141,0.117429591,8.08780483,1.429511631,5.495670227,20.40861594,44995,8,0.341352524,0.336390805666667,"EVI"
"520","TAMIL NADU",2025,0.608398775,0.526995261,0.798633584,0.155832613,0.352084,0.282968045,0.49439585,0.129567372,14.34168602,4.516986997,6.516135128,25.37283432,44981,8,0.352084,NA,"EVI"
"521","WEST BENGAL",2000,0.592340306,0.380612534,0.662187778,0.124124084,0.339018608,0.217581595,0.384820926,0.082227621,16.43387233,3.721291186,10.95971142,16.91928209,2449196,3,0.339018608,NA,"EVI"
"522","WEST BENGAL",2001,0.564488281,0.309313967,0.623246125,0.112682605,0.331289887,0.186837188,0.388752242,0.082588067,18.29728486,3.116903143,10.96408105,21.30577535,2449196,3,0.331289887,0.315099200333333,"EVI"
"523","WEST BENGAL",2002,0.509307561,0.345509544,0.538898716,0.797086147,0.274989106,0.189619548,0.30851427,0.247369993,24.52201611,2.119627776,9.704087318,27.29634459,2382701,3,0.274989106,0.317388684333333,"EVI"
"524","WEST BENGAL",2003,0.599681654,0.346465672,0.731098876,0.127553313,0.34588706,0.204904082,0.37289808,0.083570233,9.59231997,2.212821324,6.980105726,7.903794933,2449196,3,0.34588706,0.311150366666667,"EVI"
"525","WEST BENGAL",2004,0.558900891,0.337639476,0.630684758,0.132588792,0.312574934,0.192098824,0.341688665,0.074932549,20.0516449,2.461523949,6.47345354,30.64972052,2449196,3,0.312574934,0.330172012666667,"EVI"
"526","WEST BENGAL",2005,0.58383625,0.360979538,0.634940753,0.122585917,0.332054044,0.209828131,0.36131525,0.079739247,10.84808461,1.72803937,6.975654944,12.53296793,2449196,3,0.332054044,0.320543666333333,"EVI"
"527","WEST BENGAL",2006,0.573693396,0.306324945,0.660295937,0.122487614,0.317002021,0.169177814,0.373050129,0.076595861,12.3725592,2.223536779,6.974351849,14.13253091,2449196,3,0.317002021,0.324642601,"EVI"
"528","WEST BENGAL",2007,0.549880519,0.345583781,0.623030411,0.115332837,0.324871738,0.205666991,0.353495599,0.073137208,22.1120661,2.207404594,8.910911809,23.52035923,2449196,3,0.324871738,0.325738296666667,"EVI"
"529","WEST BENGAL",2008,0.595926335,0.369380695,0.660099762,0.11210727,0.335341131,0.217929,0.388682842,0.074685591,10.67002296,1.610132541,6.960153508,11.17307735,2449196,3,0.335341131,0.322769911666667,"EVI"
"530","WEST BENGAL",2009,0.528215945,0.276427664,0.595962067,0.084673269,0.308096866,0.167197578,0.336954383,0.057472096,30.5084383,2.116039398,12.95552424,20.8990099,2449196,3,0.308096866,0.320913565333333,"EVI"
"531","WEST BENGAL",2010,0.565923682,0.318557734,0.615295583,0.098235302,0.319302699,0.180576107,0.353556844,0.0634978,13.09330004,1.613571606,6.986649616,14.30001745,2449196,3,0.319302699,0.316195189666667,"EVI"
"532","WEST BENGAL",2011,0.553944193,0.334311399,0.580014061,0.09752691,0.321186004,0.186508142,0.338915802,0.06716639,14.29037616,1.859097422,8.486056225,14.25708363,2449196,3,0.321186004,0.321974555,"EVI"
"533","WEST BENGAL",2012,0.569053301,0.364868517,0.644473581,0.111084872,0.325434962,0.223412124,0.361340307,0.072922476,15.67647319,2.73551966,8.938394399,15.89984099,2449057,3,0.325434962,0.322040638,"EVI"
"534","WEST BENGAL",2013,0.538793155,0.345314288,0.587332362,0.122392291,0.319500948,0.225240007,0.341852908,0.06723017,30.96217737,3.221379271,9.481086146,36.96412173,2449196,3,0.319500948,0.32777296,"EVI"
"535","WEST BENGAL",2014,0.612665977,0.486279518,0.654325126,0.112091849,0.33838297,0.283117246,0.362328388,0.076852109,13.17589089,1.875727603,8.965212476,11.69899974,2449196,3,0.33838297,0.326097418666667,"EVI"
"536","WEST BENGAL",2015,0.578101218,0.443436263,0.626939139,0.105239426,0.320408338,0.259557985,0.349571072,0.071248711,20.84768241,3.369724698,10.95044815,17.89713062,2449196,3,0.320408338,0.327902222,"EVI"
"537","WEST BENGAL",2016,0.582079848,0.423420978,0.58983717,0.099353296,0.324915358,0.237597907,0.334968662,0.061899595,34.26469826,4.731016231,14.96594066,29.56076018,2449196,3,0.324915358,0.326505349,"EVI"
"538","WEST BENGAL",2017,0.611912943,0.490305232,0.654316408,0.099780577,0.334192351,0.272705913,0.356444892,0.066566126,15.62165607,3.652197106,8.994425397,13.39177962,2449196,3,0.334192351,0.335374819,"EVI"
"539","WEST BENGAL",2018,0.611055971,0.477844402,0.662092404,0.088469003,0.347016748,0.262710863,0.377918901,0.060474565,23.857376,3.234412831,12.97329072,20.21704842,2449196,3,0.347016748,0.340440813666667,"EVI"
"540","WEST BENGAL",2019,0.623992668,0.54464366,0.673785304,0.090602087,0.340113342,0.309742625,0.357420892,0.060865488,9.72924209,3.736481092,7.497695234,8.964064633,2449196,3,0.340113342,0.345092238,"EVI"
"541","WEST BENGAL",2020,0.606172085,0.572142059,0.658240537,0.087020554,0.348146624,0.337025439,0.377924994,0.059272301,8.235530194,4.547921505,6.491023166,7.99569576,2449196,3,0.348146624,0.336484723666667,"EVI"
"542","WEST BENGAL",2021,0.565304692,0.529518634,0.574226693,0.087194079,0.321194205,0.2940703,0.327145969,0.051949737,24.42611705,3.269470276,10.48498276,24.12848,2449196,3,0.321194205,0.347529778,"EVI"
"543","WEST BENGAL",2022,0.645873348,0.638619115,0.677692669,0.094306068,0.373248505,0.38866465,0.396079341,0.070907475,22.96049715,4.744384289,12.97891865,19.51956883,2449196,3,0.373248505,0.346950637666667,"EVI"
"544","WEST BENGAL",2023,0.588317581,0.552699096,0.619150388,0.09600183,0.346409203,0.321380561,0.366232745,0.063446474,37.92331434,4.252030044,14.9646495,24.41613793,2449196,3,0.346409203,0.357584728,"EVI"
"545","WEST BENGAL",2024,0.60729888,0.563908388,0.634757627,0.094653673,0.353096476,0.340683943,0.372089335,0.063035994,21.99901458,3.269698008,10.95545665,20.01304455,2449196,3,0.353096476,0.356388103,"EVI"
"546","WEST BENGAL",2025,0.644372046,0.599183869,0.677768891,0.100226566,0.36965863,0.350888973,0.380878738,0.069743272,12.92335545,3.78160556,8.956461567,12.21939336,2449196,3,0.36965863,NA,"EVI"
"547","ANDAMAN & NICOBAR",2000,0.812071399,0.826186569,0.855581446,0.119269112,0.450745406,0.478519375,0.560663733,0.102257636,14.47803977,3.433949443,8.949402166,16.75034711,624069,3,0.450745406,NA,"EVI"
"548","ANDAMAN & NICOBAR",2001,0.786136716,0.791026041,0.816459558,0.099661068,0.466417998,0.47461295,0.544891786,0.090649974,9.274735325,3.393394687,7.017027305,12.83873526,304472,3,0.466417998,0.456962649333333,"EVI"
"549","ANDAMAN & NICOBAR",2002,0.787920938,0.816447601,0.839856111,0.12659663,0.453724544,0.450021408,0.603581186,0.113665657,13.91404714,3.363857384,9.59151965,16.40214574,608343,3,0.453724544,0.463316059666667,"EVI"
"550","ANDAMAN & NICOBAR",2003,0.815890474,0.855551131,0.863387898,0.12246888,0.469805637,0.488346581,0.572426767,0.106902195,11.16236544,3.37762673,8.909922089,12.7206641,639214,3,0.469805637,0.451421824,"EVI"
"551","ANDAMAN & NICOBAR",2004,0.778909889,0.816406687,0.847759906,0.111925203,0.430735291,0.45120257,0.584049287,0.098422359,11.13714694,3.171898062,8.907663949,14.82377313,659551,3,0.430735291,0.440957729333333,"EVI"
"552","ANDAMAN & NICOBAR",2005,0.754258605,0.433537048,0.800864184,0.160405312,0.42233226,0.216720065,0.455103054,0.120346638,11.51075036,1.045962054,8.939393908,15.22089137,661286,3,0.42233226,0.426056052,"EVI"
"553","ANDAMAN & NICOBAR",2006,0.761224622,0.363558023,0.824340276,0.167338142,0.425100605,0.160272806,0.470723541,0.129114985,10.090228,1.099937026,7.107520824,13.8417498,657659,3,0.425100605,0.418928670666667,"EVI"
"554","ANDAMAN & NICOBAR",2007,0.722529256,0.426180919,0.777444055,0.169959655,0.409353147,0.206992549,0.443385908,0.13535318,11.30751288,1.207271598,7.083225738,16.63693624,659485,3,0.409353147,0.418371549,"EVI"
"555","ANDAMAN & NICOBAR",2008,0.733031181,0.364820942,0.785226797,0.28514127,0.420660895,0.246325642,0.45124856,0.142672461,11.18193864,2.868489936,7.037502722,18.98089271,654479,3,0.420660895,0.412125543333333,"EVI"
"556","ANDAMAN & NICOBAR",2009,0.731171118,0.503685983,0.777433613,0.175827878,0.406362588,0.254022593,0.435555567,0.139099677,9.97521223,2.886568334,7.507169827,15.48552215,660853,3,0.406362588,0.415052472666667,"EVI"
"557","ANDAMAN & NICOBAR",2010,0.763137118,0.550690713,0.816420222,0.172568441,0.418133935,0.308964259,0.447280404,0.144999453,8.641940451,2.913841479,6.960532742,13.32586332,660573,3,0.418133935,0.418925317,"EVI"
"558","ANDAMAN & NICOBAR",2011,0.783948247,0.633396435,0.832087181,0.18549302,0.432279428,0.352666419,0.466806334,0.659089261,7.867345401,2.640512007,6.995282063,14.48554353,638179,3,0.432279428,0.434418389333333,"EVI"
"559","ANDAMAN & NICOBAR",2012,0.789426343,0.644452795,0.832103088,0.167477745,0.452841805,0.378597292,0.478545652,0.142073852,10.48509784,2.980159239,7.042417024,16.67972891,656143,3,0.452841805,0.442330014666667,"EVI"
"560","ANDAMAN & NICOBAR",2013,0.773221558,0.702811267,0.832105086,0.173313043,0.441868811,0.417724514,0.470710167,0.14941222,10.80242725,3.07950898,7.047213545,17.65700189,655136,3,0.441868811,0.451338395,"EVI"
"561","ANDAMAN & NICOBAR",2014,0.827329373,0.710459374,0.878964238,0.177791225,0.459304569,0.402381076,0.486322303,0.150810461,7.595628178,3.086388049,6.953248373,10.84079128,661335,3,0.459304569,0.457196180666667,"EVI"
"562","ANDAMAN & NICOBAR",2015,0.840200023,0.659268811,0.886790473,0.775316763,0.470415162,0.441493883,0.502025868,0.148770716,8.384916302,3.089508021,7.078085054,12.89450733,660567,3,0.470415162,0.465426243666667,"EVI"
"563","ANDAMAN & NICOBAR",2016,0.832257062,0.857898302,0.878996505,0.227793573,0.466559,0.480453077,0.494133744,0.151652549,8.567270186,3.143781201,7.047703744,12.60250857,659722,3,0.466559,0.472011586333333,"EVI"
"564","ANDAMAN & NICOBAR",2017,0.848055709,0.828248897,0.898691427,0.201315779,0.479060597,0.472488716,0.511741474,0.154644812,8.60814667,4.749610451,7.050103539,12.91431593,658428,3,0.479060597,0.470995178666667,"EVI"
"565","ANDAMAN & NICOBAR",2018,0.84442092,0.824160684,0.886818638,0.162783141,0.467365939,0.4942952,0.498050951,0.146195382,9.074598669,4.753526396,7.119584951,13.28014987,661359,3,0.467365939,0.473763117666667,"EVI"
"566","ANDAMAN & NICOBAR",2019,0.836387212,0.835758942,0.878947703,0.152543911,0.474862817,0.496084073,0.529325483,0.140887948,8.764529861,4.727762117,7.086677858,11.74383324,660889,3,0.474862817,0.467502882333333,"EVI"
"567","ANDAMAN & NICOBAR",2020,0.830430154,0.804686307,0.87114183,0.142128851,0.460279891,0.482396465,0.517633219,0.131746424,7.930773637,3.550280667,6.526228949,9.884720777,660436,3,0.460279891,0.469241677666667,"EVI"
"568","ANDAMAN & NICOBAR",2021,0.838905509,0.839667087,0.878958177,0.15767206,0.472582325,0.494155217,0.527352984,0.13780653,8.13841903,4.787283744,6.535057231,12.75630156,649352,3,0.472582325,0.47559999,"EVI"
"569","ANDAMAN & NICOBAR",2022,0.850975305,0.828913505,0.886822856,0.14867008,0.493937754,0.517603428,0.574427515,0.134286231,7.919203296,4.857562542,7.02221322,12.42851332,661342,3,0.493937754,0.486013204333333,"EVI"
"570","ANDAMAN & NICOBAR",2023,0.852231646,0.863399823,0.886774493,0.130664111,0.491519534,0.509765517,0.574252942,0.131163774,8.417353432,4.818960851,7.49725393,10.87073857,658124,3,0.491519534,0.492577206666667,"EVI"
"571","ANDAMAN & NICOBAR",2024,0.854423631,0.871280768,0.886752838,0.120232279,0.492274332,0.513679308,0.595746962,0.124402476,8.646969431,4.792242147,7.502319578,11.79313452,661268,3,0.492274332,0.494520349666667,"EVI"
"572","ANDAMAN & NICOBAR",2025,0.864200599,0.883805315,0.894579775,0.13270287,0.499767183,0.517571604,0.597671815,0.128292415,8.572187645,4.839426051,7.033560246,16.02772739,661361,3,0.499767183,NA,"EVI"
"573","DADRA & NAGAR HAVELI & DAMAN & DIU",2000,0.119222239,0.115266305,0.418351894,0.131465175,0.053374789,0.053691321,0.202077931,0.076414169,11.36993979,3.167058133,4.230448345,8.461976371,8665,2,0.053374789,NA,"EVI"
"574","DADRA & NAGAR HAVELI & DAMAN & DIU",2001,0.121361273,0.119254416,0.429784726,0.136078013,0.054268388,0.053676831,0.218317792,0.077557075,9.331396554,3.446325594,3.613223138,10.08027207,8665,2,0.054268388,0.0560875023333333,"EVI"
"575","DADRA & NAGAR HAVELI & DAMAN & DIU",2002,0.134310086,0.126985087,0.270751051,0.118198831,0.06061933,0.057623415,0.142019833,0.070982504,9.463958569,2.712690355,3.237051674,7.312597484,8619,2,0.06061933,0.058462665,"EVI"
"576","DADRA & NAGAR HAVELI & DAMAN & DIU",2003,0.141455715,0.134956542,0.438568279,0.121868121,0.060500277,0.055673506,0.24669805,0.071700973,6.528555998,2.231375977,3.422325643,6.604176829,8665,2,0.060500277,0.0672574003333333,"EVI"
"577","DADRA & NAGAR HAVELI & DAMAN & DIU",2004,0.192275122,0.177468117,0.499561852,0.127078229,0.080652594,0.073210953,0.240376435,0.072594006,10.07186766,2.735673726,3.335865296,7.988560062,8665,2,0.080652594,0.0708044953333333,"EVI"
"578","DADRA & NAGAR HAVELI & DAMAN & DIU",2005,0.162621192,0.142600601,0.459019799,0.121123073,0.071260615,0.063414741,0.225412498,0.071205615,9.578176224,2.240490225,2.598149372,7.419854444,8665,2,0.071260615,0.0774763423333333,"EVI"
"579","DADRA & NAGAR HAVELI & DAMAN & DIU",2006,0.197488428,0.189941123,0.51373391,0.130640442,0.080515818,0.077177804,0.251825102,0.075674922,13.62573064,2.858965015,3.753184173,9.168999791,8665,2,0.080515818,0.0839839116666667,"EVI"
"580","DADRA & NAGAR HAVELI & DAMAN & DIU",2007,0.235534441,0.214692361,0.470879094,0.127261603,0.100175302,0.087851135,0.258890808,0.078589857,14.86201993,3.761177283,4.23950182,11.70904141,8665,2,0.100175302,0.0872586106666667,"EVI"
